Key,Title,Student,Organization,Mentors
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghhcGVleXVzaAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYXBlZXl1c2gMCxIHUHJvamVjdBiAgICAgMOVCgw,Data analytics for user actions in HTML5 web apps,Peeyush Agarwal,The Concord Consortium,"Bill Finzer, Sam Fentress"
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxnaXptb2FiaGluYXYMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2dpem1vYWJoaW5hdgwLEgdQcm9qZWN0GICAgICw8ZsKDA,Mobile friendly web based seismic activities mashup,Abhinav Mukherjee,The Concord Consortium,Scott Cytacki
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZhal9kZXYMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2FqX2RldgwLEgdQcm9qZWN0GICAgICA14wJDA,Logging Center for Eclipse,Ashwin,The Eclipse Foundation,Marcel Bruch
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghha2lmODg3NwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYWtpZjg4NzcMCxIHUHJvamVjdBiAgICAwIidCgw,Rich Data Visualization for Developer Statistic,Akif E.,The Eclipse Foundation,"Andreas Sewe, Timur Achmetow"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdiYXJrb3ZqDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9iYXJrb3ZqDAsSB1Byb2plY3QYgICAgIDXjAoM,SWT Wayland Port,Joshua Barkovic,The Eclipse Foundation,"Lars Vogel, Aleksandar Kurtakov"
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1idWRkZGhpa2ExNDQ1DAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9idWRkZGhpa2ExNDQ1DAsSB1Byb2plY3QYgICAgMCrhgoM,CoAP support in Kura through Eclipse Californium,Buddhika Dilhan,The Eclipse Foundation,Cristiano De Alti
ahBzfmdvb2dsZS1tZWxhbmdlclcLEgRVc2VyIg5nZ2tfZGVzaGFwcml5YQwLEgdQcm9maWxlIh5nb29nbGUvZ3NvYzIwMTQvZ2drX2Rlc2hhcHJpeWEMCxIHUHJvamVjdBiAgICAgLmECgw,Multi-band Raster support for GeoTrellis with Eclipse Foundation,Deshapriya G.G.K,The Eclipse Foundation,"Rob Emanuele, Eric J. Christeson"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdoYXJpbmlzDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9oYXJpbmlzDAsSB1Byb2plY3QYgICAgIDDlQoM,Eclipse IoT: Port Eclipse Kura over Eclipse Concierge OSGi runtime,Harini S.,The Eclipse Foundation,Wes Johnson
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZqYXlhbnQMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2pheWFudAwLEgdQcm9qZWN0GICAgIDAvZUKDA,Target language aware action code editors for eTrice,Jayant Gupta,The Eclipse Foundation,Henrik Rentz-Reichert
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxqZWFuZGVyc29uYmMMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2plYW5kZXJzb25iYwwLEgdQcm9qZWN0GICAgIDA-pMKDA,Generics support for JFace viewers and migration of Eclipse UI viewers,Jeanderson Candido,The Eclipse Foundation,"Lars Vogel, Hendrik Still"
ahBzfmdvb2dsZS1tZWxhbmdlclsLEgRVc2VyIhBqb2FvbWFydGluczI3Mzk2DAsSB1Byb2ZpbGUiIGdvb2dsZS9nc29jMjAxNC9qb2FvbWFydGluczI3Mzk2DAsSB1Byb2plY3QYgICAgMCInQoM,Eclipse Sirius: Specification model initializer,João Martins,The Eclipse Foundation,Maxime Porhel
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1qb2hhbnN0ZW5iZXJnDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9qb2hhbnN0ZW5iZXJnDAsSB1Byb2plY3QYgICAgJD4mgoM,GeoTiff Reader for the GeoTrellis Project through the Eclipse Foundation,Johan Stenberg,The Eclipse Foundation,Rob Emanuele
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1rbG9lc2NobWFydGluDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9rbG9lc2NobWFydGluDAsSB1Byb2plY3QYgICAgIC5hAoM,Eclipse EASE Jython Debugger,Martin Kloesch,The Eclipse Foundation,Christian Pontesegger
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghvbGF2bGVuegwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvb2xhdmxlbnoMCxIHUHJvamVjdBiAgICAwJKICgw,Snippet Sharing Infrastructure (Eclipse Code Recommenders),Olav Lenz,The Eclipse Foundation,JohannesDorn
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZzYWtpdGgMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3Nha2l0aAwLEgdQcm9qZWN0GICAgICA14wKDA,Tooling Support For OSGi Remote Services,Sakith Indula,The Eclipse Foundation,Scott Lewis
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZzYW5kcm8MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3NhbmRybwwLEgdQcm9qZWN0GICAgIDAnIIKDA,MQTT Google Chrome App,Sandro,The Eclipse Foundation,"Matteo Collina, Benjamin Cabé"
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1zdGVmYW5fcHJpc2NhDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9zdGVmYW5fcHJpc2NhDAsSB1Byb2plY3QYgICAgMCyoAoM,JFace Template Editor for SnipMatch,Stefan Prisca,The Eclipse Foundation,Andreas Sewe
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgd5X2F6aXphDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC95X2F6aXphDAsSB1Byb2plY3QYgICAgMDhigoM,Eclipse approved data collection,Yasser Aziza,The Eclipse Foundation,Marcel Bruch
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghheGlsbGVhcwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYXhpbGxlYXMMCxIHUHJvamVjdBiAgICAwIO5Cgw,isitfedoraruby,Achilleas Pipinellis,The Fedora Project ,Vít Ondruch
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZjaGFydWwMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2NoYXJ1bAwLEgdQcm9qZWN0GICAgIDAiJ0KDA,Shumgrepper,Charul,The Fedora Project ,pingou
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxoYW1tYWRoYWxlZW0MCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2hhbW1hZGhhbGVlbQwLEgdQcm9qZWN0GICAgICgmZAKDA,Fedora College - GSOC student proposal,Hammad Haleem,The Fedora Project ,"Eduardo Echeverria, Luis Bazan, Yohan Graterol, bckurera"
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxsYWxpdGtoYXR0YXIMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2xhbGl0a2hhdHRhcgwLEgdQcm9qZWN0GICAgIDA4YoKDA,Implementation of chat log browser and audio/video conferencing in Waartaa,Lalit Khattar,The Fedora Project ,"rtnpro, Sayan Chowdhury"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghtc2ltYWNlawwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvbXNpbWFjZWsMCxIHUHJvamVjdBiAgICAwIidCgw,Mock improvements,Michael Šimáček,The Fedora Project ,"Mikolaj Izdebski, Stanislav Ochotnicky"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpyb2hpdHBhdWxrDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9yb2hpdHBhdWxrDAsSB1Byb2plY3QYgICAgIDXjAoM,Backend improvements to GlitterGallery,Rohit Paul Kuruvilla,The Fedora Project ,"Emily Dirsh, bckurera"
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1zYXJ1cGJhbnNrb3RhDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9zYXJ1cGJhbnNrb3RhDAsSB1Byb2plY3QYgICAgMCSiAoM,User interface improvements to GlitterGallery,Sarup Banskota,The Fedora Project ,Emily Dirsh
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgt2aXB1bG5heXlhcgwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvdmlwdWxuYXl5YXIMCxIHUHJvamVjdBiAgICAoIaNCgw,GlusterFS-iostat,Vipul Nayyar,The Fedora Project ,"Krishnan Parthasarathi, jay vyas"
ahBzfmdvb2dsZS1tZWxhbmdlcj8LEgRVc2VyIgJnMAwLEgdQcm9maWxlIhJnb29nbGUvZ3NvYzIwMTQvZzAMCxIHUHJvamVjdBiAgICAwOGKCQw,IJulia Interactive Widgets,Shashi Gowda,The Julia Language,Daniel C. Jones
ahBzfmdvb2dsZS1tZWxhbmdlclkLEgRVc2VyIg9vbmVfbW9yZV9taW51dGUMCxIHUHJvZmlsZSIfZ29vZ2xlL2dzb2MyMDE0L29uZV9tb3JlX21pbnV0ZQwLEgdQcm9qZWN0GICAgICAw5UKDA,Julia + Light Table,Mike Innes,The Julia Language,Keno Fischer
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1zaW1vbl9kYW5pc2NoDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9zaW1vbl9kYW5pc2NoDAsSB1Byb2plY3QYgICAgMCInQoM,3D Visualization Package for Julia,Simon Danisch,The Julia Language,Tobias Knopp
ahBzfmdvb2dsZS1tZWxhbmdlckELEgRVc2VyIgNhaGkMCxIHUHJvZmlsZSITZ29vZ2xlL2dzb2MyMDE0L2FoaQwLEgdQcm9qZWN0GICAgIDAq4YKDA,Python SPDX parser library,Ahmed Hisham ismail,The Linux Foundation,Hin-Tak Leung
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxkYW5pZXJ1XzIwMTIMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2RhbmllcnVfMjAxMgwLEgdQcm9qZWN0GICAgIDA4YoKDA,IPP over USB on Linux,Daniel Dressler,The Linux Foundation,James Cloos
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZkdmRocm0MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2R2ZGhybQwLEgdQcm9qZWN0GICAgIDguI4KDA,Linux kernel revoke support for character-devices,David Herrmann,The Linux Foundation,Greg Kroah-Hartman
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZlbWlsaW8MCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L2VtaWxpbwwLEgdQcm9qZWN0GICAgICg_YkKDA,Improve Allwinner SoCs support on mainline Linux,Emilio,The Linux Foundation,Maxime Ripard
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghnbGF1cnVuZwwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvZ2xhdXJ1bmcMCxIHUHJvamVjdBiAgICAwPaZCgw,Parallel Verification of Linux Kernel Modules,Ilya Zakharov,The Linux Foundation,Evgeny Novikov
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglnbGluZ2xpbmcMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2dsaW5nbGluZwwLEgdQcm9qZWN0GICAgIDAnIIKDA,SPDX Merge Tool Proposal,gling7,The Linux Foundation,goneall
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglqYm9pbGVzZW4MCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2pib2lsZXNlbgwLEgdQcm9qZWN0GICAgIDgsIUKDA,Web Tools - Web visualization of BEL graphs,Jonathan Boilesen,The Linux Foundation,Anthony Bargnesi
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglqc2ltb24xODQMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2pzaW1vbjE4NAwLEgdQcm9qZWN0GICAgIDwqIIKDA,Color Management Printing Extension for CUPS II,Joe Simon,The Linux Foundation,Edmund Ronald
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpta3JhZXYxOTkxDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9ta3JhZXYxOTkxDAsSB1Byb2plY3QYgICAgIC5hAoM,Implement C++ Support for the LSB Data Import Tools,Michael Kraev,The Linux Foundation,dsilakov
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdta3VybWFnDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9ta3VybWFnDAsSB1Byb2plY3QYgICAgMD2mQoM,"LSB projects, Extend and Update LSB Core Test Suite",Kurban Mallachiev,The Linux Foundation,Alexey Khoroshilov
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpwb3VsX2FscGhhDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9wb3VsX2FscGhhDAsSB1Byb2plY3QYgICAgICumQoM,Formalization and Checking of Correct Usage of Kernel Core API,Pavel Andrianov,The Linux Foundation,Vadim Mutilin
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgV2bGFkdgwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvdmxhZHYMCxIHUHJvamVjdBiAgICAwPqTCgw,SPDX Parser library for the Go Programming Language,Vlad,The Linux Foundation,Philippe Ombredanne
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgd2bW9yZGFuDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC92bW9yZGFuDAsSB1Byb2plY3QYgICAgMCInQoM,Public Pool of Bugs in Linux Kernel Modules,Vitaly Mordan,The Linux Foundation,Evgeny Novikov
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgl2b3ZhbmdyYXQMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3ZvdmFuZ3JhdAwLEgdQcm9qZWN0GICAgICAuYQKDA,Web service for Commit Verifier,Vladimir Gratinskiy,The Linux Foundation,Alexey Khoroshilov
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgt6d21jZmFybGFuZAwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvendtY2ZhcmxhbmQMCxIHUHJvamVjdBiAgICAwIidCgw,FOSSology+SPDX Project Proposal,Zachary McFarland,The Linux Foundation,Matt Germonprez
ahBzfmdvb2dsZS1tZWxhbmdlclELEgRVc2VyIgtnYXVyYXZiNzA5MAwLEgdQcm9maWxlIhtnb29nbGUvZ3NvYzIwMTQvZ2F1cmF2YjcwOTAMCxIHUHJvamVjdBiAgICAgLmECgw,Read packages from Python's PIP (pip2port),Gaurav Bansal,The MacPorts Project,Bradley Giesbrecht
ahBzfmdvb2dsZS1tZWxhbmdlclMLEgRVc2VyIgxnb29ka2luZ2t5bGUMCxIHUHJvZmlsZSIcZ29vZ2xlL2dzb2MyMDE0L2dvb2RraW5na3lsZQwLEgdQcm9qZWN0GICAgIDA4YoKDA,Project Clean-up Stuff,Kyle Sammons,The MacPorts Project,Michael Dickens
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglzcF9zaGFzaGEMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3NwX3NoYXNoYQwLEgdQcm9qZWN0GICAgICAuYQKDA,Interactive Port Command,Shashwat Pandey,The MacPorts Project,Rainer Müller
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghhbm5ndXllbgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvYW5uZ3V5ZW4MCxIHUHJvamVjdBiAgICAwOGKCgw,Understanding Bufferbloat Through Simulations in ns-3,Truc Anh N Nguyen,The ns-3 Network Simulator Project,Tom Henderson
ahBzfmdvb2dsZS1tZWxhbmdlcmMLEgRVc2VyIhRrcmlzaG5hdGVqYXlhZGF2YWxsaQwLEgdQcm9maWxlIiRnb29nbGUvZ3NvYzIwMTQva3Jpc2huYXRlamF5YWRhdmFsbGkMCxIHUHJvamVjdBiAgICAwJyCCgw,Multicast IPv6 traffic support,Krishna Teja Yadavalli,The ns-3 Network Simulator Project,Tommaso Pecorella
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpwZ2F3bG93aWN6DAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9wZ2F3bG93aWN6DAsSB1Byb2plY3QYgICAgMCcggoM,LTE Fractional Frequency Reuse algorithms,Piotr Gawlowicz,The ns-3 Network Simulator Project,Nicola Baldo
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRyYm12DAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9yYm12DAsSB1Byb2plY3QYgICAgMD6kwoM, Licklider Transmission Protocol (LTP).,Rubén Martínez,The ns-3 Network Simulator Project,Tom Henderson
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghnZHVjaGVuZQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvZ2R1Y2hlbmUMCxIHUHJvamVjdBiAgICAwPqTCgw,DHCP / Configuration parsing code overhaul,Grégoire Duchêne,The OpenBSD Foundation,"Matthieu Herrb, krw"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglqcG91ZWxsZXQMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2pwb3VlbGxldAwLEgdQcm9qZWN0GICAgICAw5UKDA,Capsicum,Jean-Philippe Ouellet,The OpenBSD Foundation,"Matthew Dempsky, Damien Miller"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdrcmVtbGluDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9rcmVtbGluDAsSB1Byb2plY3QYgICAgMCcggoM,Systemd utility replacements,ian,The OpenBSD Foundation,"Antoine Jacoutot, Landry Breuil"
ahBzfmdvb2dsZS1tZWxhbmdlckELEgRVc2VyIgNtbXUMCxIHUHJvZmlsZSITZ29vZ2xlL2dzb2MyMDE0L21tdQwLEgdQcm9qZWN0GICAgIDAnIIKDA,GPT and UEFI support for OpenBSD,Markus Müller,The OpenBSD Foundation,"Miod Vallat, Joel Sing, krw"
ahBzfmdvb2dsZS1tZWxhbmdlckkLEgRVc2VyIgdwZWxpa2FuDAsSB1Byb2ZpbGUiF2dvb2dsZS9nc29jMjAxNC9wZWxpa2FuDAsSB1Byb2plY3QYgICAgIC5hAoM,Modernize dhcpd daemon to OpenBSD standards.,Martin Pelikán,The OpenBSD Foundation,krw
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpkdWd1eXVlMTAwDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9kdWd1eXVlMTAwDAsSB1Byb2plY3QYgICAgIDDlQoM,Using DeSTIN and SVM or Neural Nets to Effectively Classify Images,Hu Yuhuang,The OpenCog Foundation,"Lake Wakins, Ted Sanders, Ben Goertzel"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglrYXN1bl91b20MCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2thc3VuX3VvbQwLEgdQcm9qZWN0GICAgICg0J0KDA,PLN Inference on extracted semantic relationships,Kasun,The OpenCog Foundation,"Linas Vepstas, Amen Belayneh"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglrb2RlcjE5OTMMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2tvZGVyMTk5MwwLEgdQcm9qZWN0GICAgICA14wKDA,Using DeSTIN and  Neural Nets to Effectively Classify Images,Kevin Sebastian,The OpenCog Foundation,"Ted Sanders, Lake Wakins, Tewodros Amberbir Habtegebrial"
ahBzfmdvb2dsZS1tZWxhbmdlcl8LEgRVc2VyIhJsYXJlaW5hbWlsYW1iaWxpbmcMCxIHUHJvZmlsZSIiZ29vZ2xlL2dzb2MyMDE0L2xhcmVpbmFtaWxhbWJpbGluZwwLEgdQcm9qZWN0GICAgICAw5UKDA,AGI Language Learning of Tagalog Morphology	,Lareina Milambiling,The OpenCog Foundation,"Matt Chapman, Linas Vepstas"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghsaWFubGlhbgwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvbGlhbmxpYW4MCxIHUHJvamVjdBiAgICAwN-XCgw,Natural Language Generation using RelEx and the Link Parser,Ruiting Lian,The OpenCog Foundation,"Matt Chapman, Scott Jones"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZyb2Rzb2wMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3JvZHNvbAwLEgdQcm9qZWN0GICAgICA14wKDA,Improve and Validate Accuracy of RelEx2Logic Semantic Relation Extraction,Rodas,The OpenCog Foundation,"Linas Vepstas, Ben Goertzel"
ahBzfmdvb2dsZS1tZWxhbmdlclcLEgRVc2VyIg5zZWJhc3RpYW5ydWRlcgwLEgdQcm9maWxlIh5nb29nbGUvZ3NvYzIwMTQvc2ViYXN0aWFucnVkZXIMCxIHUHJvamVjdBiAgICAwPqTCgw,PLN Inference on extracted semantic relationships,Sebastian Ruder,The OpenCog Foundation,"Cosmo Harrigan, Amen Belayneh, Ben Goertzel"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglzaHVqaW5na2UMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3NodWppbmdrZQwLEgdQcm9qZWN0GICAgICArpkKDA,Incremental real-time sub-graphs miner in C++,ShujingKe,The OpenCog Foundation,"Matt Chapman, elrapido80"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgl3YW5naHVqaWUMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3dhbmdodWppZQwLEgdQcm9qZWN0GICAgIDA-pMKDA,Improved reference resolution with reasoning,Hujie Wang,The OpenCog Foundation,"Matt Chapman, Linas Vepstas"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglhc2hlcGVsZXYMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2FzaGVwZWxldgwLEgdQcm9qZWN0GICAgIDAiJ0KDA,Cross-services Scheduler project,Artem Shepelev,The OpenStack Foundation,"Debojyoti Dutta, Yathiraj Udupi"
ahBzfmdvb2dsZS1tZWxhbmdlckULEgRVc2VyIgVtYXNzYQwLEgdQcm9maWxlIhVnb29nbGUvZ3NvYzIwMTQvbWFzc2EMCxIHUHJvamVjdBiAgICAgK6ZCgw,Implement a re-usable shared library for VMware(oslo.vmware),Masaru Nomura,The OpenStack Foundation,"Arnaud Legendre, Davanum Srinivas"
ahBzfmdvb2dsZS1tZWxhbmdlclULEgRVc2VyIg1wZW5ndWlucmFpZGVyDAsSB1Byb2ZpbGUiHWdvb2dsZS9nc29jMjAxNC9wZW5ndWlucmFpZGVyDAsSB1Byb2plY3QYgICAgMD6kwoM,Improve benchmarking context mechanism in Rally,Kumar Rishabh,The OpenStack Foundation,"Boris Pavlovic, Hugh Saunders"
ahBzfmdvb2dsZS1tZWxhbmdlclcLEgRVc2VyIg5wcmFzaGFudGhyYWdodQwLEgdQcm9maWxlIh5nb29nbGUvZ3NvYzIwMTQvcHJhc2hhbnRocmFnaHUMCxIHUHJvamVjdBiAgICAgMOVCgw,Develop a benchmarking suite and new storage backends to OpenStack Marconi,Prashanth Raghu,The OpenStack Foundation,"Fei Long Wang, Alejandro Cabrera"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZ0emFiYWwMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3R6YWJhbAwLEgdQcm9qZWN0GICAgIDAnIIKDA,Developing Benchmarks for Virtual Machines of OpenStack with Rally,Tzanetos Balitsaris,The OpenStack Foundation,"Boris Pavlovic, Mikhail Dubov"
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgR2a21jDAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC92a21jDAsSB1Byb2plY3QYgICAgMDhigoM,Add a new storage backend to the OpenStack Message Queuing Service,Victoria Martínez de la Cruz,The OpenStack Foundation,"Flavio Percoco, Alejandro Cabrera"
ahBzfmdvb2dsZS1tZWxhbmdlckMLEgRVc2VyIgRicnJ0DAsSB1Byb2ZpbGUiFGdvb2dsZS9nc29jMjAxNC9icnJ0DAsSB1Byb2plY3QYgICAgKCZkAoM,A JIT compiler for MoarVM,Bart Wiegmans,The Perl Foundation,"Jonathan Worthington, Timo Paulssen"
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghjaGlyYWcxNAwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvY2hpcmFnMTQMCxIHUHJvamVjdBiAgICAwPqTCgw,Parrot - Improve Performance of Method Signatures,Chirag Agrawal,The Perl Foundation,"util, Reini Urban"
ahBzfmdvb2dsZS1tZWxhbmdlckcLEgRVc2VyIgZzZXJnb3QMCxIHUHJvZmlsZSIWZ29vZ2xlL2dzb2MyMDE0L3NlcmdvdAwLEgdQcm9qZWN0GICAgIDAiJ0KDA,LWP and HTTP modules with SSL support,Filip Sergot,The Perl Foundation,"FROGGS, Moritz Lenz, Will ""Coke"" Coleda, Tadeusz Sośnierz"
ahBzfmdvb2dsZS1tZWxhbmdlck8LEgRVc2VyIgpza3VsbGJvY2tzDAsSB1Byb2ZpbGUiGmdvb2dsZS9nc29jMjAxNC9za3VsbGJvY2tzDAsSB1Byb2plY3QYgICAgMCcggoM,Functionalities enhancements and developing of new features for G@H,Francesco Ferretti,The Perl Foundation,mudler
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIgl0YWxpbmFfMDYMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L3RhbGluYV8wNgwLEgdQcm9qZWN0GICAgICgxI4KDA,MetaCPAN: Web of Trust and Bug fixes+API Documentation,Talina Shrotriya,The Perl Foundation,"Olaf Alders, Randy Stauner"
ahBzfmdvb2dsZS1tZWxhbmdlck0LEgRVc2VyIglmdWxsX3ZsYWQMCxIHUHJvZmlsZSIZZ29vZ2xlL2dzb2MyMDE0L2Z1bGxfdmxhZAwLEgdQcm9qZWN0GICAgICAuYQKDA,Extensions User Experience improvements,Vlad Fulgeanu,The Privly Foundation,Jen D
ahBzfmdvb2dsZS1tZWxhbmdlcksLEgRVc2VyIghnaXRhbnNodQwLEgdQcm9maWxlIhhnb29nbGUvZ3NvYzIwMTQvZ2l0YW5zaHUMCxIHUHJvamVjdBiAgICAgLmECgw,Develop Mobile Version of Privly [Android],Gitanshu Sardana,The Privly Foundation,"Hery Ratsimihah, Sanchit Karve"
